,Isopodichnus,Gyrochorte,Rhizocorallium,Dimorphichnus,Camborygma,Phycodes,Archaeonassa,Catenichnus,Rosselia,Glockerichnus,Cosmorhaphe,Rusophycus,Furculosus,Spirorhaphe,Scolicia,Syringomorpha,Spirophyton,Ptychoplasma,Trichichnus,Protopaleodictyon,Arenicolites,Helminthopsis,Skolithos,Spirophycus,Treptichnus,Helicodromites,Bifungites,Volkichnium,Vagorichnus,Diplocraterion,Dictyodora,Balanoglossites,Cylindrichnus,Climactichnites,Phycosiphon,Furnasichnus,Planolites,Curvolithus,Zoophycos,Neonereites,Chondrites,Trichophycus,Gyrophyllites,Psammichnites,Taenidium,Monocraterion,Gyrolithes,Multina,Scalarituba,Protovirgularia,Alcyonidiopsis,Nereites,Beaconites,Palaeophycus,Paleodictyon,Bergaueria,Hormosiroidea,Conostichus,Asterosoma,Macaronichnus,Arthrophycus,Thalassinoides,Diplichnites,Cylindricum,Daedalus,Arachnostega,Spirodesmos,Oikobesalon,Didymaulichnus,Lockeia,Scoyenia,Dolopichnus,Cruziana,Labyrintichnus,Circulichnis,Teichichnus,Compaginatichnus,Lingulichnus,Arenituba,Cochlichnus,Conichnus,Oldhamia,Polykladichnus
Oikobesalon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didymaulichnus,0.0,0.125,0.0,0.0,0.0,0.05084745762711865,0.038461538461538464,0.05,0.041666666666666664,0.0,0.0,0.1111111111111111,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07894736842105263,0.04918032786885246,0.0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,0.1,0.08450704225352113,0.11538461538461539,0.0,0.0,0.08196721311475409,0.0,0.0,0.0,0.34782608695652173,0.13157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037037037037037,0.0,0.04,0.0,0.0,0.15,0.041666666666666664,0.5,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,1.0,0.4090909090909091,0.0,0.0,0.08088235294117647,0.0,0.0,0.02631578947368421,0.0,0.13043478260869565,0.0,0.13636363636363635,0.03571428571428571,0.0,0.0
Lockeia,0.0,0.2,0.0,0.0,0.0,0.06,0.058823529411764705,0.09090909090909091,0.06666666666666667,0.0,0.0,0.08928571428571429,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.10344827586206896,0.05309734513274336,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.3,0.0,0.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.0967741935483871,0.1111111111111111,0.0,0.0,0.09615384615384616,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0,0.13333333333333333,0.0,0.0,0.2727272727272727,0.06666666666666667,0.2692307692307692,0.0,0.2631578947368421,0.0,0.09090909090909091,0.0,0.0,0.0,0.4090909090909091,1.0,0.0,0.0,0.078125,0.0,0.0,0.034482758620689655,0.0,0.3076923076923077,0.0,0.23076923076923078,0.05263157894736842,0.0,0.0
Scoyenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dolopichnus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cruziana,0.015625,0.03076923076923077,0.0,0.0390625,0.0,0.05625,0.022900763358778626,0.007874015748031496,0.015384615384615385,0.0,0.0,0.1346153846153846,0.0,0.0,0.007751937984496124,0.0078125,0.0,0.0,0.0,0.0,0.06896551724137931,0.020689655172413793,0.1407766990291262,0.0,0.0,0.0,0.015748031496062992,0.0,0.0,0.05970149253731343,0.0,0.0,0.023622047244094488,0.0,0.0,0.015748031496062992,0.08235294117647059,0.030303030303030304,0.013071895424836602,0.015503875968992248,0.04216867469879518,0.02142857142857143,0.007575757575757576,0.0,0.0,0.07142857142857142,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.05521472392638037,0.0,0.031007751937984496,0.0078125,0.015748031496062992,0.023622047244094488,0.023255813953488372,0.08759124087591241,0.0125,0.06870229007633588,0.007874015748031496,0.007874015748031496,0.0,0.0,0.0,0.08088235294117647,0.078125,0.0,0.0,1.0,0.0,0.007874015748031496,0.03546099290780142,0.0,0.023076923076923078,0.007751937984496124,0.03125,0.007407407407407408,0.0,0.0
Labyrintichnus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Circulichnis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teichichnus,0.0,0.18181818181818182,0.09523809523809523,0.0,0.0,0.10909090909090909,0.0,0.0,0.14285714285714285,0.05263157894736842,0.0,0.06153846153846154,0.0,0.0,0.1,0.0,0.05263157894736842,0.0,0.06451612903225806,0.0,0.06818181818181818,0.08108108108108109,0.058333333333333334,0.047619047619047616,0.023809523809523808,0.05263157894736842,0.0,0.0,0.0,0.0967741935483871,0.037037037037037035,0.0,0.047619047619047616,0.0,0.0,0.0,0.26666666666666666,0.07692307692307693,0.06818181818181818,0.045454545454545456,0.14035087719298245,0.0,0.0,0.05263157894736842,0.0,0.07692307692307693,0.0,0.0,0.05263157894736842,0.0,0.09523809523809523,0.0,0.0,0.14285714285714285,0.0,0.041666666666666664,0.05,0.05,0.0,0.043478260869565216,0.025,0.058823529411764705,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.034482758620689655,0.0,0.0,0.03546099290780142,0.0,0.0,1.0,0.10526315789473684,0.08695652173913043,0.0,0.043478260869565216,0.037037037037037035,0.020833333333333332,0.0
Compaginatichnus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lingulichnus,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.15384615384615385,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.3076923076923077,0.0,0.0,0.023076923076923078,0.0,0.0,0.08695652173913043,0.0,1.0,0.0,0.375,0.0,0.0,0.0
Arenituba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0
Cochlichnus,0.0,0.2,0.0,0.0,0.0,0.021739130434782608,0.09090909090909091,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2,0.0,0.0,0.0,0.03125,0.13043478260869565,0.008928571428571428,0.14285714285714285,0.0,0.2,0.0,0.0,0.0,0.17647058823529413,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.16666666666666666,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.23076923076923078,0.0,0.0,0.03125,0.0,0.0,0.043478260869565216,0.0,0.375,0.14285714285714285,1.0,0.0,0.0,0.0
Conichnus,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.2,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.015384615384615385,0.2857142857142857,0.0,0.0,0.1,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.07142857142857142,0.0,0.0,0.0,0.07692307692307693,0.03333333333333333,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.05263157894736842,0.0,0.0,0.007407407407407408,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Oldhamia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Polykladichnus,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2857142857142857,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
